query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Carol,433,Alpha,441,True,accepted,megaloc,4.014807558103401,True,34,27,0.3342036166866688,0.6638005159071367
Carol,434,Bob,450,True,accepted,mapclosures,4.565760234209609,True,10,9,0.33097411399652404,0.6217403053641399
Carol,435,Alpha,438,True,accepted,mapclosures,2.8674089920598878,True,9,8,0.33300342123235976,0.6673844290424601
Carol,436,Alpha,445,True,accepted,megaloc+mapclosures,5.016012158491493,True,6,6,0.34269240476180834,0.6630471211207185
Carol,437,Bob,450,True,accepted,mapclosures,6.804140524904811,True,7,6,0.339871178786249,0.6104511384528355
Carol,438,Alpha,441,True,accepted,mapclosures,2.8520118218627575,True,8,8,0.34362091863037325,0.6927304704675362
Carol,439,Alpha,445,True,accepted,megaloc+mapclosures,2.3961009001597873,True,10,10,0.34450666469154,0.6919892512165008
Carol,440,Bob,455,True,accepted,mapclosures,4.992327219031968,True,6,6,0.3436566381582348,0.6594499294781382
Carol,441,Alpha,448,True,accepted,mapclosures,3.0477390626577994,True,10,10,0.3449372450937999,0.6963172804532578
Carol,442,Alpha,445,True,accepted,megaloc+mapclosures,2.644025219408568,True,8,8,0.33887875076631013,0.691122114512867
Carol,443,Bob,460,True,accepted,mapclosures,3.7726288079300274,True,7,7,0.3467408854212781,0.6636146224803553
Carol,444,Alpha,447,True,accepted,mapclosures,2.655422913564304,True,10,10,0.3337584422221829,0.6682003417904562
Carol,445,Alpha,451,True,accepted,megaloc+mapclosures,2.1792468410838164,True,11,11,0.34848564157235173,0.7151170393618412
Carol,447,Bob,462,False,high_rmse,mapclosures,4.8482670424467535,True,7,7,0.379375571783943,0.6426126126126126
Carol,448,Alpha,450,True,accepted,megaloc+mapclosures,3.3821856915978232,True,6,6,0.3396005219488368,0.7106011507175451
Carol,448,Alpha,451,True,accepted,megaloc+mapclosures,2.5066300906843315,True,6,6,0.3351269654201282,0.7249520534356193
Carol,451,Alpha,457,True,accepted,mapclosures,2.3103853039988405,True,10,9,0.3442814524225082,0.6955874006810443
Carol,451,Alpha,454,True,accepted,megaloc,2.4899328372806107,True,32,28,0.3441637955131579,0.7073637911464246
Carol,454,Alpha,460,True,accepted,mapclosures,2.4217281025122728,True,13,13,0.33977012980550697,0.6947361335487345
Carol,454,Alpha,458,True,accepted,megaloc+mapclosures,1.9043796086586788,True,6,6,0.3478987772868489,0.6995153473344103
Carol,456,Carol,2,False,mapclosures_no_pose,megaloc,4.22911642405881,True,2,0,,
Carol,457,Alpha,461,True,accepted,mapclosures,1.8947884889371633,True,10,10,0.3349786602288467,0.718876907996079
Carol,458,Alpha,463,True,accepted,megaloc+mapclosures,1.8318728792621535,True,7,7,0.3396248676558581,0.7159170519826258
Carol,459,Alpha,467,False,high_rmse,mapclosures,3.660462742935591,True,6,6,0.38978449060182213,0.6497077091706248
Carol,461,Carol,7,False,high_rmse,megaloc,1.7454602766414977,True,17,16,0.3887205441669869,0.6832320028196317
Carol,462,Alpha,3,False,high_rmse,mapclosures,2.10082988022988,True,8,7,0.39868230848981745,0.5835550824906865
Carol,462,Alpha,468,False,high_rmse,megaloc,1.8539424966639604,True,23,21,0.38957772398800145,0.6549583111584176
Carol,463,Carol,6,False,high_rmse,mapclosures,2.556943166141206,True,8,8,0.3724599650659614,0.7045350853180035
Carol,464,Carol,8,True,accepted,megaloc+mapclosures,1.5927804140521158,True,12,12,0.32823005324716836,0.8144544822793607
Carol,465,Alpha,469,False,high_rmse,megaloc+mapclosures,1.6414369100206148,True,8,8,0.366743253818807,0.6648979965236483
Carol,465,Alpha,2,False,high_rmse,megaloc+mapclosures,2.2960933841381204,True,6,6,0.3786232291639487,0.5841185618882079
Carol,466,Carol,11,False,high_rmse,megaloc+mapclosures,1.04000011421438,True,11,11,0.36585472900679533,0.8239390356063592
Carol,467,Carol,12,False,high_rmse,megaloc+mapclosures,,,6,6,0.3637002108768259,0.795377530628204
Carol,468,Alpha,5,False,high_rmse,megaloc+mapclosures,,,6,6,0.37515848140582764,0.6602612095499543
Carol,468,Alpha,8,False,high_rmse,megaloc,,,30,25,0.3681047703358914,0.6984443889859413
Carol,469,Carol,12,False,high_rmse,megaloc+mapclosures,,,13,13,0.3557413636845875,0.822429906542056
Carol,470,Carol,15,True,accepted,megaloc+mapclosures,,,11,10,0.3247198291133241,0.8137141916364834
Carol,471,Alpha,9,False,high_rmse,mapclosures,,,12,11,0.3676281835447121,0.6923525006241158
Carol,471,Alpha,478,False,high_rmse,megaloc,,,24,20,0.3706996281469709,0.6544894732462345
Carol,472,Carol,16,True,accepted,megaloc+mapclosures,,,17,17,0.3470831691241766,0.8495493991989319
Carol,473,Carol,19,False,high_rmse,megaloc,,,39,30,0.3568440371539854,0.6785381947381778
Carol,473,Bob,13,False,high_rmse,mapclosures,,,6,6,0.3790341870622947,0.5372641908467981
Carol,474,Alpha,477,True,accepted,mapclosures,,,8,8,0.33264986407558855,0.7015101000196117
Carol,474,Alpha,19,True,accepted,megaloc,,,24,17,0.3389500213433153,0.5431130286984376
Carol,475,Carol,17,True,accepted,megaloc+mapclosures,,,9,8,0.3097112075233809,0.8339131027897142
Carol,476,Carol,20,True,accepted,megaloc+mapclosures,,,16,16,0.2487898378556352,0.83861113180836
Carol,477,Alpha,17,True,accepted,megaloc+mapclosures,,,8,7,0.34037281788198476,0.6540276647681041
Carol,477,Alpha,15,True,accepted,megaloc+mapclosures,,,7,6,0.340796021970969,0.6733116354759967
Carol,478,Carol,22,True,accepted,megaloc+mapclosures,,,17,17,0.28877749030735905,0.8653264689057776
Carol,479,Carol,23,True,accepted,megaloc+mapclosures,,,17,17,0.2957372975169268,0.8760794835247757
Carol,479,Carol,21,True,accepted,megaloc+mapclosures,,,12,11,0.3028405712156352,0.8149576590928146
Carol,480,Carol,21,True,accepted,megaloc,,,26,18,0.3150425017823006,0.7156544054747648
Carol,480,Alpha,18,True,accepted,mapclosures,,,8,8,0.32397958537826793,0.7153495075666586
Carol,481,Carol,21,True,accepted,megaloc,,,10,8,0.34556438030164577,0.5166809238665526
Carol,482,Carol,21,False,high_rmse,megaloc,,,9,6,0.3533731554359049,0.4516680923866553
Carol,483,Carol,21,False,high_rmse,megaloc,,,12,7,0.353358797760482,0.44234388366124894
